,No,Lat,Long,geometry,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,LEISER_WAC_SCALED,RETAIL_WAC_SCALED,index_right,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Population,Pop per Ar,HH_Units,Bachelor's,Median Inc,All Degree,Public Tra
1578,1578,-84.5128,38.0232,POINT (-84.5128 38.0232),3664.2505990000004,2951.01823,22.20095328,6.60125819,1033,21,067,002500,3,2147483647,Block Group 3,G5030,S,694082,0,+38.0231576,-084.5157574,2007.0,0.002891589,810.0,568.0,30759,386.0,290.0
1579,1579,-84.5128,38.0259,POINT (-84.5128 38.0259),2306.8052940000002,3467.426824,320.4376673,27.71862566,1033,21,067,002500,3,2147483647,Block Group 3,G5030,S,694082,0,+38.0231576,-084.5157574,2007.0,0.002891589,810.0,568.0,30759,386.0,290.0
1617,1617,-84.5155,38.0178,POINT (-84.5155 38.0178),2645.051674,3390.983687,287.39856000000003,93.75048725,1033,21,067,002500,3,2147483647,Block Group 3,G5030,S,694082,0,+38.0231576,-084.5157574,2007.0,0.002891589,810.0,568.0,30759,386.0,290.0
1618,1618,-84.5155,38.0205,POINT (-84.5155 38.0205),2579.23742,3543.106112,16.91701053,17.58431436,1033,21,067,002500,3,2147483647,Block Group 3,G5030,S,694082,0,+38.0231576,-084.5157574,2007.0,0.002891589,810.0,568.0,30759,386.0,290.0
1619,1619,-84.5155,38.0232,POINT (-84.5155 38.0232),1593.1758519999998,3862.069692,3.9412467189999996,33.75699599,1033,21,067,002500,3,2147483647,Block Group 3,G5030,S,694082,0,+38.0231576,-084.5157574,2007.0,0.002891589,810.0,568.0,30759,386.0,290.0
1620,1620,-84.5155,38.0259,POINT (-84.5155 38.0259),1442.3072630000001,4260.539452,0.5819142620000001,32.3663192,1033,21,067,002500,3,2147483647,Block Group 3,G5030,S,694082,0,+38.0231576,-084.5157574,2007.0,0.002891589,810.0,568.0,30759,386.0,290.0
1621,1621,-84.5155,38.0286,POINT (-84.5155 38.0286),1141.926525,5181.245782999999,259.9591701,32.06183116,1033,21,067,002500,3,2147483647,Block Group 3,G5030,S,694082,0,+38.0231576,-084.5157574,2007.0,0.002891589,810.0,568.0,30759,386.0,290.0
1659,1659,-84.5182,38.0205,POINT (-84.51819999999999 38.0205),396.01562210000003,3524.751425,166.322053,88.69340882,1033,21,067,002500,3,2147483647,Block Group 3,G5030,S,694082,0,+38.0231576,-084.5157574,2007.0,0.002891589,810.0,568.0,30759,386.0,290.0
1660,1660,-84.5182,38.0232,POINT (-84.51819999999999 38.0232),668.901258,3182.54414,0.0,42.57110072,1033,21,067,002500,3,2147483647,Block Group 3,G5030,S,694082,0,+38.0231576,-084.5157574,2007.0,0.002891589,810.0,568.0,30759,386.0,290.0
1583,1583,-84.5128,38.0368,POINT (-84.5128 38.0368),217.0443313,5586.670949,5379.133753,321.35040860000004,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1584,1584,-84.5128,38.0395,POINT (-84.5128 38.0395),227.4942455,5926.330109,2823.1407010000003,388.6158367,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1585,1585,-84.5128,38.0422,POINT (-84.5128 38.0422),112.25965459999999,3672.93965,566.5656868,322.10623599999997,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1586,1586,-84.5128,38.045,POINT (-84.5128 38.045),20.08028304,1304.333557,114.89740959999999,246.8430006,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1587,1587,-84.5128,38.0477,POINT (-84.5128 38.0477),17.92017912,937.1343173,122.10063490000002,130.5436867,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1625,1625,-84.5155,38.0395,POINT (-84.5155 38.0395),239.4997608,3434.876299,3929.085425,435.2452623,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1626,1626,-84.5155,38.0422,POINT (-84.5155 38.0422),88.12599608,2395.450489,512.8106243,450.66022539999994,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1627,1627,-84.5155,38.045,POINT (-84.5155 38.045),43.70463193,1776.6323109999998,104.59676040000001,465.32487710000004,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1628,1628,-84.5155,38.0477,POINT (-84.5155 38.0477),68.81461936,1725.203314,112.56710690000001,360.6577339,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1667,1667,-84.5182,38.0422,POINT (-84.51819999999999 38.0422),82.95074579,1489.163636,646.7895384999999,444.4326954,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1668,1668,-84.5182,38.045,POINT (-84.51819999999999 38.045),55.83905372,1737.339379,187.61615049999997,542.8643815,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1669,1669,-84.5182,38.0477,POINT (-84.51819999999999 38.0477),123.2139121,1671.77808,120.8305413,539.416505,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1708,1708,-84.521,38.0422,POINT (-84.521 38.0422),168.3442087,1646.851441,955.7075437999999,267.03169180000003,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1709,1709,-84.521,38.045,POINT (-84.521 38.045),185.3583741,1357.030953,688.4737774,325.604583,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1710,1710,-84.521,38.0477,POINT (-84.521 38.0477),318.6104889,1474.230033,460.143436,414.4125313,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1749,1749,-84.5237,38.0422,POINT (-84.52370000000001 38.0422),812.7730723999999,2972.760238,749.8884347000001,153.22549990000002,1525,21,067,000900,2,2147483647,Block Group 2,G5030,S,1316732,0,+38.0441982,-084.5170095,3364.0,0.00255481,1159.0,117.0,17536,13.0,265.0
1594,1594,-84.5128,38.0667,POINT (-84.5128 38.0667),71.20849852,3721.5841969999997,0.0,11.14315001,1610,21,067,001100,3,2147483647,Block Group 3,G5030,S,414998,0,+38.0672875,-084.5148756,1148.0,0.002766278,479.0,35.0,31587,22.0,0.0
1595,1595,-84.5128,38.0694,POINT (-84.5128 38.0694),225.65221459999998,5247.330172999999,0.0,0.222699011,1610,21,067,001100,3,2147483647,Block Group 3,G5030,S,414998,0,+38.0672875,-084.5148756,1148.0,0.002766278,479.0,35.0,31587,22.0,0.0
1633,1633,-84.5155,38.0613,POINT (-84.5155 38.0613),66.73194566,1929.626819,0.0,124.8106815,1610,21,067,001100,3,2147483647,Block Group 3,G5030,S,414998,0,+38.0672875,-084.5148756,1148.0,0.002766278,479.0,35.0,31587,22.0,0.0
1634,1634,-84.5155,38.064,POINT (-84.5155 38.064),31.90297741,1658.69506,0.0,14.38233872,1610,21,067,001100,3,2147483647,Block Group 3,G5030,S,414998,0,+38.0672875,-084.5148756,1148.0,0.002766278,479.0,35.0,31587,22.0,0.0
1635,1635,-84.5155,38.0667,POINT (-84.5155 38.0667),18.12357303,3457.884782,0.0,1.49255088,1610,21,067,001100,3,2147483647,Block Group 3,G5030,S,414998,0,+38.0672875,-084.5148756,1148.0,0.002766278,479.0,35.0,31587,22.0,0.0
1636,1636,-84.5155,38.0694,POINT (-84.5155 38.0694),139.2799417,4507.081546,0.0,0.0,1610,21,067,001100,3,2147483647,Block Group 3,G5030,S,414998,0,+38.0672875,-084.5148756,1148.0,0.002766278,479.0,35.0,31587,22.0,0.0
1601,1601,-84.5155,37.9742,POINT (-84.5155 37.9742),13.20614312,4623.048678,0.0,5.109472114,413,21,067,004104,3,2147483647,Block Group 3,G5030,S,410423,0,+37.9744895,-084.5174760,876.0,0.002134383,377.0,123.0,45670,25.0,7.0
1642,1642,-84.5182,37.9742,POINT (-84.51819999999999 37.9742),13.40313651,4961.240829,0.0,1.700669215,413,21,067,004104,3,2147483647,Block Group 3,G5030,S,410423,0,+37.9744895,-084.5174760,876.0,0.002134383,377.0,123.0,45670,25.0,7.0
1643,1643,-84.5182,37.977,POINT (-84.51819999999999 37.977),4.970539825,4529.003124,11.82240753,6.409181704,413,21,067,004104,3,2147483647,Block Group 3,G5030,S,410423,0,+37.9744895,-084.5174760,876.0,0.002134383,377.0,123.0,45670,25.0,7.0
1683,1683,-84.521,37.9742,POINT (-84.521 37.9742),11.87990204,5039.83387,0.0,9.436778625,413,21,067,004104,3,2147483647,Block Group 3,G5030,S,410423,0,+37.9744895,-084.5174760,876.0,0.002134383,377.0,123.0,45670,25.0,7.0
1606,1606,-84.5155,37.9878,POINT (-84.5155 37.9878),349.8679567,4742.024188,856.2432374,86.57907803,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1607,1607,-84.5155,37.9906,POINT (-84.5155 37.9906),617.7248937999999,4439.329707,636.743636,348.7641524,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1608,1608,-84.5155,37.9933,POINT (-84.5155 37.9933),469.7275549,4688.9578630000005,196.4695921,164.415975,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1646,1646,-84.5182,37.9851,POINT (-84.51819999999999 37.9851),76.37590539,4360.480553,491.4507995,34.21652396,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1647,1647,-84.5182,37.9878,POINT (-84.51819999999999 37.9878),369.78164649999997,4256.492734,1139.2205279999998,885.6571274,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1648,1648,-84.5182,37.9906,POINT (-84.51819999999999 37.9906),671.3129274,3920.658886,1112.743912,2550.2300809999997,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1649,1649,-84.5182,37.9933,POINT (-84.51819999999999 37.9933),617.5754009,4215.7416490000005,474.1405664,1885.3195719999999,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1687,1687,-84.521,37.9851,POINT (-84.521 37.9851),0.0,3897.8670850000003,61.40951457,0.0,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1688,1688,-84.521,37.9878,POINT (-84.521 37.9878),186.70248930000002,3272.512381,856.4351370999999,1682.0480129999999,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1689,1689,-84.521,37.9906,POINT (-84.521 37.9906),450.53300700000005,3050.469747,1439.237884,4849.04803,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1690,1690,-84.521,37.9933,POINT (-84.521 37.9933),529.5566045,2302.962924,1267.296732,4881.458278,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1691,1691,-84.521,37.996,POINT (-84.521 37.996),903.1606757000001,1802.761472,746.3829923999999,1315.277923,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1729,1729,-84.5237,37.9878,POINT (-84.52370000000001 37.9878),99.91076423,2200.7861559999997,2767.361043,7448.869811,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1730,1730,-84.5237,37.9906,POINT (-84.52370000000001 37.9906),239.51234469999997,1504.441857,3593.988998,10279.26613,1473,21,067,003501,1,2147483647,Block Group 1,G5030,S,976501,0,+37.9898532,-084.5194615,1692.0,0.001732717,859.0,246.0,35927,98.0,80.0
1616,1616,-84.5155,38.015,POINT (-84.5155 38.015),1153.401971,3344.1143,502.78040889999994,161.50758090000002,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1655,1655,-84.5182,38.0096,POINT (-84.51819999999999 38.0096),3154.121478,2542.281386,2361.136395,1282.1550650000001,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1656,1656,-84.5182,38.0123,POINT (-84.51819999999999 38.0123),1595.8362220000001,2867.498554,1661.740534,373.37742430000003,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1657,1657,-84.5182,38.015,POINT (-84.51819999999999 38.015),273.3311866,3784.2078530000003,1262.894926,350.0964075,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1658,1658,-84.5182,38.0178,POINT (-84.51819999999999 38.0178),227.35954730000003,4023.0668909999995,587.2231367,178.90514140000002,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1693,1693,-84.521,38.0014,POINT (-84.521 38.0014),5084.074218,1216.162397,3733.557504,3407.845877,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1694,1694,-84.521,38.0042,POINT (-84.521 38.0042),7891.834054000001,1320.497757,3629.624114,5573.187831,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1695,1695,-84.521,38.0069,POINT (-84.521 38.0069),7587.513687000001,1271.13556,3277.376092,4886.256689,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1696,1696,-84.521,38.0096,POINT (-84.521 38.0096),4286.1824719999995,2107.586461,2718.239582,1416.592148,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1697,1697,-84.521,38.0123,POINT (-84.521 38.0123),2562.02889,2728.1737940000003,2091.493865,1035.233125,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1698,1698,-84.521,38.015,POINT (-84.521 38.015),886.4710389,3390.270574,1714.852744,841.6603415,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1699,1699,-84.521,38.0178,POINT (-84.521 38.0178),152.79087080000002,3440.8410049999998,925.0186889,344.96465960000006,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1733,1733,-84.5237,37.9987,POINT (-84.52370000000001 37.9987),1088.7481619999999,476.573988,1710.182973,3651.710339,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1734,1734,-84.5237,38.0014,POINT (-84.52370000000001 38.0014),5024.292125999999,804.7579571,2227.302635,3725.638337,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1735,1735,-84.5237,38.0042,POINT (-84.52370000000001 38.0042),8410.983782,1036.422216,2308.7998,6686.152643,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1736,1736,-84.5237,38.0069,POINT (-84.52370000000001 38.0069),7990.10504,1842.93304,1934.2783739999998,5175.811519,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1737,1737,-84.5237,38.0096,POINT (-84.52370000000001 38.0096),4507.599929999999,2678.960329,1462.736315,3044.341467,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1738,1738,-84.5237,38.0123,POINT (-84.52370000000001 38.0123),2038.9449559999998,2890.567832,1320.525898,1049.92417,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1774,1774,-84.5265,37.9987,POINT (-84.5265 37.9987),982.2266355,475.22569599999997,801.3956056,3073.5771170000003,1034,21,067,002800,2,2147483647,Block Group 2,G5030,S,1484997,0,+38.0083123,-084.5215023,1467.0,0.000987881,766.0,507.0,50781,250.0,176.0
1622,1622,-84.5155,38.0314,POINT (-84.5155 38.0314),457.62406160000006,4866.569365,776.1129128,54.31448173,1498,21,067,001800,1,2147483647,Block Group 1,G5030,S,524864,0,+38.0338977,-084.5174903,1400.0,0.002667358,819.0,192.0,16435,100.0,167.0
1623,1623,-84.5155,38.0341,POINT (-84.5155 38.0341),68.01814555,3667.949704,3271.187726,125.4160492,1498,21,067,001800,1,2147483647,Block Group 1,G5030,S,524864,0,+38.0338977,-084.5174903,1400.0,0.002667358,819.0,192.0,16435,100.0,167.0
1624,1624,-84.5155,38.0368,POINT (-84.5155 38.0368),260.7319986,3297.723074,4297.410182,356.39471089999995,1498,21,067,001800,1,2147483647,Block Group 1,G5030,S,524864,0,+38.0338977,-084.5174903,1400.0,0.002667358,819.0,192.0,16435,100.0,167.0
1663,1663,-84.5182,38.0314,POINT (-84.51819999999999 38.0314),1858.77285,4243.238827,2193.062861,347.32677889999997,1498,21,067,001800,1,2147483647,Block Group 1,G5030,S,524864,0,+38.0338977,-084.5174903,1400.0,0.002667358,819.0,192.0,16435,100.0,167.0
1664,1664,-84.5182,38.0341,POINT (-84.51819999999999 38.0341),602.6153847999999,3445.162499,4336.317104,725.1932967,1498,21,067,001800,1,2147483647,Block Group 1,G5030,S,524864,0,+38.0338977,-084.5174903,1400.0,0.002667358,819.0,192.0,16435,100.0,167.0
1665,1665,-84.5182,38.0368,POINT (-84.51819999999999 38.0368),691.3921978999999,3006.814812,4287.944638,567.3838612000001,1498,21,067,001800,1,2147483647,Block Group 1,G5030,S,524864,0,+38.0338977,-084.5174903,1400.0,0.002667358,819.0,192.0,16435,100.0,167.0
1705,1705,-84.521,38.0341,POINT (-84.521 38.0341),15325.6674,2145.26258,2870.353528,985.8998644,1498,21,067,001800,1,2147483647,Block Group 1,G5030,S,524864,0,+38.0338977,-084.5174903,1400.0,0.002667358,819.0,192.0,16435,100.0,167.0
1661,1661,-84.5182,38.0259,POINT (-84.51819999999999 38.0259),1395.109995,3129.4268309999998,0.0,28.08248032,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
1662,1662,-84.5182,38.0286,POINT (-84.51819999999999 38.0286),1519.096638,3836.1356549999996,644.9343221,48.84878228,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
1700,1700,-84.521,38.0205,POINT (-84.521 38.0205),214.1111137,2939.187743,402.6164618,201.80404019999997,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
1701,1701,-84.521,38.0232,POINT (-84.521 38.0232),331.3083552,2541.090883,0.0,49.65471047,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
1702,1702,-84.521,38.0259,POINT (-84.521 38.0259),648.8458867,2303.71391,0.0,9.779874585,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
1703,1703,-84.521,38.0286,POINT (-84.521 38.0286),7362.191757,2731.604558,553.9352647999999,52.42378343,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
1704,1704,-84.521,38.0314,POINT (-84.521 38.0314),19542.09091,2919.1253899999997,2544.909234,604.7078584,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
1743,1743,-84.5237,38.0259,POINT (-84.52370000000001 38.0259),202.49693280000002,2335.473177,0.0,1.056089232,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
1744,1744,-84.5237,38.0286,POINT (-84.52370000000001 38.0286),12609.96537,1982.4040329999998,0.0,0.0,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
1745,1745,-84.5237,38.0314,POINT (-84.52370000000001 38.0314),34871.29553,1351.33866,608.5972797999999,447.6060196,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
1784,1784,-84.5265,38.0259,POINT (-84.5265 38.0259),101.2135368,2931.2547440000003,0.0,0.0,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
1786,1786,-84.5265,38.0314,POINT (-84.5265 38.0314),35966.95528,2728.965906,39.35361024,149.9908986,1510,21,067,002500,2,2147483647,Block Group 2,G5030,S,825959,0,+38.0272730,-084.5222483,922.0,0.001116278,473.0,122.0,44722,67.0,69.0
